ID,NAME
1112,Gud Kesar Chai Tea
1113,Gujiya
1114,Gulab Jamun
1115,Gulkand Lassi
1116,Gun Chicken
1117,Gup Chup Chat
1118,Gurer Talas
1119,Habanero Burrito
1120,Hakka Noodles
1121,Half Fry Egg
1122,Half Fry Pav
1123,Halwa
1124,Harayali Chicken Tikka
1125,Hare Mutter Paneer Ke Kofte
1126,Haryali Kebab
1127,Hash Brown Short Balls
1128,Hawaiian Salad
1129,Hazelnut Coffee
1130,Hazelnut Milk Shake
1131,Hazelnut Soft clair
1132,Healthy Ragi Malt
1133,Heart Shape Pan Cake
1134,Heerekai Bajji
1135,Homemade Chocolates
1136,Honey
1137,Honey Almond Cake
1138,Honey Almond Tart
1139,Honey Cake
1140,Honey Chilli Potato
1141,Honey Chilli Cauliflower
1142,Honey Lemon Tea
1143,Honey Lemon Chicken
1144,Hong Kong Chicken Fried Rice
1145,Horlicks Milk
1146,Horse Mackerel Fry Fish
1147,Hot And Sour Chicken Soup
1148,Hot And Sour Soup
1149,Hot Chocolate
1150,Hot Chocolate Sundae
1151,Hot Garlic Sauce
1152,Hot Horlicks
1153,Hot Sour Pepper Chicken Soup
1154,Hot Sour Pepper Veg Soup
1155,Hyderabadi Chicken Biryani
1156,Hyderabadi Chicken Curry
1157,Hyderabadi Chicken Dum Biryani
1158,Hyderabadi Egg Biryani
1159,Hyderabadi Mutton Biryani
1160,Hyderabadi Mutton Dum Biryani
1161,Hyderabadi Kuska
1162,Hyderabadi Paneer Biryani
1163,Hyderabadi Paneer Dum Biryani
1164,Hyderabadi Veg Biryani
1165,Hyderabadi Veg Dum Biryani
1166,Hummus
1167,Hummus Buddha Chicken Bowl
1168,Hummus Paneer Wrap
1169,Hummus Toast
1170,Ice Coffee
1171,Ice Cream
1172,Ice Cream Milkshake
1173,Ice Cream Waffle Cone
1174,Ice Popsicle
1175,Iced Tea
1176,Idiyappam
1177,Idli
1178,Idli Manchurian
1179,Idli Soup
1180,Idly
1181,Ilish Begun Bori Jhol
1182,Ilish Bhapa
1183,Ilish Paturi
1184,Imarti
1185,Indian Lentil Soup
1186,Indian Meal Bowl
1187,Indonesian Noodles
1188,Indori Poha
1189,Irachi Pathiri
1190,Irish Coffee
1191,Irish Frappe
1192,Italian Pasta
1193,Jack Fruit
1194,Jack Fruit Fry Biryani
1195,Jack Fruit Pulao
1196,Jackfruit Milkshake
1197,Jaggery Coffee
1198,Jaggery Chai Tea
1199,Jal Jeera
1200,Jalapeno Pizza
1201,Jalebi
1202,Jam Bun
1203,Jam Maska Bun
1204,Jam Roll
1205,Jangiri
1206,Jeera
1207,Jeera Masala Soda
1208,Jeera Rice
1209,Jeera Samba Chicken Biryani
1210,Jeera Soda
1211,Jhakkas Jamun
1212,Jharkand Khicadi
1213,Jhula Gur
1214,Jigarthanda
1215,Jola Akki Dosa
1216,Joy Nagar Moa
1217,Juice
1218,Kacha Cheese Sandwich
1219,Kacha Sandwich
1220,Kachche Gosht Ki Biryani
1221,Kachori
1222,Kachori Chaat
1223,Kadai Chicken
1224,Kadai Paneer
1225,Kadai Veg
1226,Kadala
1227,Kadala Curry
1228,Kadhai Doodh
1229,Kadhi
1230,Kadhi Chawal
1231,Kahwa Kesari
1232,Kai Holige
1233,Kaipola
1234,Kaju Katli
1235,Kakka Roast
1236,Kal Dosa
1237,Kala Jamun
1238,Kalakand
1239,Kanchipuram Idli
1240,Kanji
1241,Kappa
1242,Kappa Biriyani
1243,Kappa Puzhukku
1244,Kara Pori
1245,Kara Sev
1246,Karamani
1247,Karampodi Dosa
1248,Karampodi Masala Dosa
1249,Karela Bhaji
1250,Karimeen Fry
1251,Kathal Biryani
1252,Kathal Dum Biryani
1253,Katori Chaat
1254,Kaya Bajji
1255,Kazhi
1256,Kebab Non Veg
1257,Kebab Veg
1258,Keema Balls
1259,Keema Samosa
1260,Keera Kootu
1261,Keera Rice
1262,Keerai Vada
1263,Kerala Chicken Biryani
1264,Kerala Chicken Dum Biryani
1265,Kerala Chicken Meal
1266,Kerala Egg Biryani
1267,Kerala Fish Biryani
1268,Kerala Fish Curry
1269,Kerala Fish Meal
1270,Kerala Mutton Biryani
1271,Kerala Mutton Dum Biryani
1272,Kerala Parotta
1273,Kerala Veg Meal
1274,Kesar Badam Lassi
1275,Kesar Badam Milk
1276,Kesar Bhog
1277,Kesar Falooda
1278,Kesar Peda
1279,Kesar Pista
1280,Kesar Pista Kulfi
1281,Kesar Pista Lassi
1282,Kesar Pista Phirni
1283,Kesari Bath
1284,Kesari Chai Tea
1285,Khaja
1286,Khaman
1287,Khandvi
1288,Khao Suey With Vegetables
1289,Khaosuey
1290,Khara Bath
1291,Khara Boondhi
1292,Kheer Bati
1293,Kheer Kadam
1294,Khichdi
1295,Khus Ka Sherbet
1296,Kilimeen Fry
1297,Kimchi Fried Rice
1298,Kinnathappam
1299,Kinoo Juice
1300,Kirni Juice
1301,Kit Kat Milkshake
1302,Kit Kat Peanut Butter Shake
1303,Kitkat Waffle
1304,Kiwi Fruit Milkshake
1305,Kiwi Lassi
1306,Kiwi Pastry
1307,Kizhangu
1308,Kizhi Biriyani
1309,Kodubale
1310,Kokum
1311,Kokum Sharbat
1312,Kola Urundai
1313,Kola Vada
1314,Koli Saru
1315,Kolkata Chicken Biryani
1316,Kolkata Chicken Dum Biryani
1317,Kolkata Egg Biryani
1318,Kolkata Mutton Biryani
1319,Kolkata Mutton Dum Biryani
1320,Kolukattai
1321,Kootu
1322,Koozhu
1323,Korean Buns
1324,Kothu Parotta
1325,Kothimbir Vadi
1326,Kotthimera Chicken Dum Biryani
1327,Kozhi Ada
1328,Kozhi Kari Soru
1329,Kozhi Vadai
1330,Kozhi Varutha Curry
1331,Krunchy Choco Custard Doughnut
1332,Kuboos
1333,Kulcha
1334,Kulfi
1335,Kulfi Falooda
1336,Kulfi Milkshake
1337,Kung Pao Chicken
1338,Kungpao Cauliflower
1339,Kurkure Chatpata Cheese Namkeen
1340,Kurkure Cheese Momo
1341,Kurkure Veg Momo
1342,Kurma
1343,Kuska Biryani
1344,Kuttu Parotta
1345,Lachha Onion Paratha
1346,Lachha Paratha
1347,Lactose Free Milk
1348,Laddu
1349,Lassi
1350,Latte
1351,Lauer Payesh
1352,Lazeez Bhuna Chicken Biryani
1353,Lazeez Chicken Dum Biryani
1354,Lazy Daisy Cake
1355,Leaf Plate
1356,Lebanese Chicken Sandwich
1357,Lebanese Shawarma
1358,Lemon
1359,Lemon Chicken
1360,Lemon Chicken Dry
1361,Lemon Ginger Juice
1362,Lemon Honey Chai Tea
1363,Lemon Ice Tea
1364,Lemon Juice
1365,Lemon Masala
1366,Lemon Rice
1367,Lemon Semiya
1368,Lemon Sevai
1369,Lemon Sherbet
1370,Lemon Soda
1371,Lemon Tea
1372,Lemon Water
1373,Lemony Orange Soda
1374,Lemonade
1375,Lime
1376,Lime Tea
1377,Lime Dew
1378,Lobia Pulao
1379,Lobia Vada
1380,Lobster Omelette
1381,Lollipop Chicken
1382,Lotus Biscoff
1383,Lotus Cheese Cake
1384,Luchi
1385,Lucknowi Chicken Biryani
1386,Lucknowi Chicken Dum Biryani
1387,Lucknowi Mutton Biryani
1388,Lucknowi Mutton Dum Biryani
1389,Lucknowi Paneer Biryani
1390,Lucknowi Paneer Dum Biryani
1391,Lucknowi Veg Biryani
1392,Lucknowi Veg Dum Biryani
1393,Lychee Juice
1394,Lychee Lassi
1395,Lychee Milkshake
1396,Lychee Soda
1397,M Dew
1398,Mac Cheese Pasta
1399,Macaroni Salad
1400,Mackerel Fish Fry
1401,Maddur Vada
1402,Madurai Jigarthanda
1403,Maggi
1404,Maggi Fries
1405,Maggi Manchurian
1406,Makka Cholam
1407,Malabar Cake
1408,Malabar Chicken Curry
1409,Malabar Egg Roast
1410,Malabar Fish Curry
1411,Malabar Parotta
1412,Malabar Stew
1413,Malabar Trevally Fish Fry
1414,Malai
1415,Malai Cham Cham
1416,Malai Chicken
1417,Malai Kulfi
1418,Malai Sandwich
1419,Malaysian Curry Mee Chicken
1420,Malaysian Curry Mee With Vegetables
1421,Malpoa
1422,Malpua
1423,Manchurian
1424,Manchurian Gravy
1425,Manchurian Sauce
1426,Mangalore Bajji
1427,Mangalore Bonda
1428,Mangalore Bun
1429,Mango Avocado Milkshake
1430,Mango Cake
1431,Mango Chicken Biryani
1432,Mango Custard Falooda
1433,Mango Dosa
1434,Mango Gateaux
1435,Mango Icecream
1436,Mango Juice
1437,Mango Lassi
1438,Mango Malai
1439,Mango Malai Kulfi
1440,Mango Masti
1441,Mango Masti Doughnut
1442,Mango Milkshake
1443,Mango Mojito
1444,Mango Mousse
1445,Mango Pastry
1446,Mango Pheni
1447,Mango Rice
1448,Mango Rice Bowl
1449,Mango Rosogolla
1450,Mango Salad
1451,Mango Seer Fish Curry
1452,Mango Smoothie
1453,Mango Tea
1454,Mango Trifle
1455,Marble Cake
1456,Marble Fruit Cake
1457,Margherita
1458,Margherita Cheese Pizza
1459,Margherita Pizza
1460,Masala
1461,Masala Bonda
1462,Masala Chaas
1463,Masala Chaat
1464,Masala Cheese Sandwich
1465,Masala Chicken Tikka Wrap
1466,Masala Corn
1467,Masala Dosa
1468,Masala Egg Curry
1469,Masala Fried Fish
1470,Masala Gobi Pulao
1471,Masala Grilled Sandwich
1472,Masala Idli
1473,Masala Kurma Raitha
1474,Masala Maggi
1475,Masala Omelette
1476,Masala Paapad
1477,Masala Paneer Tikka Wrap
1478,Masala Puri
1479,Masala Rice
1480,Masala Shikanji
1481,Masala Toast
1482,Masala Tea
1483,Masala Uttapam
1484,Masala Vada
1485,Mashed Potato
1486,Mathri
1487,Mattar Mushroom
1488,Mattra Kulcha
1489,Mausambi Juice
1490,Mayo Bread Omelette
1491,Mayo Cheese Bread Omelette
1492,Mayo Chicken Sandwich
1493,Mayo Mushroom Sandwich
1494,Mayonnaise Sandwich
1495,Mayonnaise Veg Sandwich
1496,Meat Bun
1497,Meat Cutlet
1498,Meat Samosa
1499,Mediterranean Grilled Egg
1500,Mediterranean Grilled Salad
1501,Mediterranean Style Chicken
1502,Medu Vada
1503,Melted Cheese Quesadilla
1504,Meram Chicken Masala Dosa
1505,Meram Egg Masala Rice
1506,Meram Mixed Chicken Kuzhambu Rice
1507,Meram Mixed Fish Kuzhambu
1508,Meram Mixed Mutton Kuzhambu Rice
1509,Meram Onion Rava
1510,Meram Onion Uttappam
1511,Meram Podi Onion Rava
1512,Meram Podi Onion Uttappam
1513,Meram Spicy Butter Milk
1514,Methi Aloo Paratha
1515,Methi Dosa
1516,Methi Muthiya Nu Shaak
1517,Methi Pulao
1518,Methi Pitla
1519,Mexican Cheese Sandwich
1520,Mexican Fries
1521,Mexican Non-Veg Meal
1522,Mexican Non-Veg Packed Meal
1523,Mexican Pizza
1524,Mexican Quesadilla Wrap
1525,Mexican Rice
1526,Mexican Roll
1527,Mexican Salad
1528,Mexican Soup
1529,Milk
1530,Milk Cake
1531,Milk Chocolate Waffle
1532,Milk Peda
1533,Milk Tea
1534,Milkshake
1535,Milky Mist Mango Lassi
1536,Millet
1537,Millet Bisi Bele Bhath
1538,Millet Dosa
1539,Millet High Protine Kichidi
1540,Millet Idli
1541,Millet Lemon Rice
1542,Millet Pesarattu
1543,Millet Poha
1544,Minestrone Soup
1545,Mini Cup Cake
1546,Mini Samosa
1547,Mini Veg Uttappam
1548,Mint
1549,Mint Chicken
1550,Mint Dosa
1551,Mint Leaves
1552,Mint Lime
1553,Mint Lime Juice
1554,Mint Masala Dosa
1555,Mint Oreo Shake
1556,Mint Puff
1557,Mint Rice
1558,Mint Tea
1559,Mirchi Bajji
1560,Mirchi Bhaji
1561,Misal Pav
1562,Mishti Doi
1563,Mix Fruit Juice
1564,Mix Leafy Salad
1565,Mix Non-Veg Fried Rice
1566,Mix Veg Bajji
1567,Mix Veg Biryani
1568,Mix Veg Curry
1569,Mix Veg Idli
1570,Mix Veg Kuruma
1571,Mix Veg Paratha
1572,Mix Veg Poha
1573,Mix Veg Salad
1574,Mix Veg Uttappam
1575,Mixberry Mojito
1576,Mixed Fruit Bowl
1577,Mixed Fruit Milk Shake
1578,Mixed Veg Tagine
1579,Mixed Vegetable Bhaji
1580,Mixed Vegetable Toast
1581,Mixture
1582,Mochar Chop
1583,Modak
1584,Mohana Ada
1585,Mohingo
1586,Mohingo Chicken
1587,Mohingo Egg Chicken
1588,Mohingo Veg
1589,Mojito
1590,Mom Makhana Chaat
1591,Momo
1592,Moms Magic Fruit
1593,Mooli Onion Paratha
1594,Mooli Paratha
1595,Moonfils Cheese Tandoori
1596,Moong Chaat
1597,Moong Dal
1598,Moong Dal Bajji
1599,Moong Dal Chilla
1600,Moong Dal Halwa
1601,Moong Dal Paratha
1602,Moringa
1603,Moroccan Cake
1604,Moti Biryani
1605,Moti Pulao
1606,Motichur Laddu
1607,Mousse
1608,Mudakathan Dosa
1609,Muesli
1610,Muffin
1611,Mughlai Chicken
1612,Mulligatawny Soup
1613,Multigrain Dosa
1614,Multigrain Paratha
1615,Multigrain Garlic Bread
1616,Multigrain Subs
1617,Mumbai Cheese Sandwich
1618,Mumbai Falooda
1619,Mumbai Sandwich
1620,Mumbai Veg Cheese Sandwich
1621,Mumbai Veg Sandwich
1622,Murgh Cutlet
1623,Murgh Makhani
1624,Murukku
1625,Mushroom 65
1626,Mushroom Biryani
1627,Mushroom Butter Masala
1628,Mushroom Cheese Maggi
1629,Mushroom Cheese Sandwich
1630,Mushroom Dosa
1631,Mushroom Fried Rice
1632,Mushroom Maggi
1633,Mushroom Manchurian
1634,Mushroom Masala Dosa
1635,Mushroom Nihari
1636,Mushroom Noodles
1637,Mushroom Pepper Fry
1638,Mushroom Popcorn
1639,Mushroom Puff
1640,Mushroom Pulao
1641,Mushroom Rice
1642,Mushroom Roll
1643,Mushroom Sandwich
1644,Mushroom Soup
1645,Muskmelon
1646,Muskmelon Juice
1647,Muskmelon Milkshake
1648,Mutter Kulcha
1649,Mutter Paneer
1650,Mutter Paneer Masala Dosa
1651,Mutton
1652,Mutton Biryani
1653,Mutton Comb
1654,Mutton Curry
1655,Mutton Dum Biryani
1656,Mutton Fried Kebab
1657,Mutton Fry Biryani
1658,Mutton Gravy
1659,Mutton Haleem
1660,Mutton Kari Soru
1661,Mutton Kebab
1662,Mutton Keema Biryani
1663,Mutton Kheema Samosa
1664,Mutton Kola
1665,Mutton Kola Meals
1666,Mutton Kolambu Meals
1667,Mutton Korma
1668,Mutton Kosha
1669,Mutton Masala
1670,Mutton Masala Dosa
1671,Mutton Nombu Kanji
1672,Mutton Pepper Fry
1673,Mutton Podimas
1674,Mutton Pulao
1675,Mutton Samosa
1676,Mutton Sukka
1677,Mutton Sukka Meals
1678,Mutton Tandoori Kebab
1679,Mutton Tawa Kebab
1680,Mysore Bajji
1681,Mysore Bonda
1682,Mysore Pak
1683,Naan
1684,Nachos
1685,Nadan Chicken Curry
1686,Nannari Sarbath
1687,Nasi Goreng
1688,Natti Chicken Kebab
1689,Nattukozhi Fry
1690,Needle Fish Fry
1691,Neelgiri Chicken Curry
1692,Neer Dosa
1693,Neer Majjige
1694,Neverno Battered Fish Fry
1695,Neverno Traditional Fish Fry
1696,Neyyappam
1697,Nimbu Pani
1698,Nippattu
1699,Nippattu Salad
1700,Nippattu Masala
1701,Nippattu Masala Chaat
1702,Non Veg Bao
1703,Non Veg Burger
1704,Non Veg Calzone
1705,Non Veg Crackers
1706,Non-Veg Momo
1707,Non-Veg Special Momos
1708,Nonveg Curry
1709,Noodles
1710,North Indian Chicken Gravy
1711,North Indian Non-Veg Meal
1712,North Indian Non-Veg Packed Meal
1713,Nutella
1714,Nutella Bun
1715,Nutella Sandwich
1716,Nutella Soft clair
1717,Nuttella Doughnut
1718,Nutty Delight Cold Stone Ice Cream
1719,Nutty Nutella Waffles
1720,Oat Meal
1721,Oats
1722,Oats Apple Jar
1723,Oats Dosa
1724,Oats Idli
1725,Oats Milk
1726,Octopus Biriyani
1727,Omelette
1728,Omelette Grilled Sandwich
1729,Onam Sadhya
1730,Onion Bajji
1731,Onion Bonda
1732,Onion Cheese Sandwich
1733,Onion Cholam Dosai
1734,Onion Dosa
1735,Onion Egg Dosa
1736,Onion Ghee Rice
1737,Onion Kachori Chaat
1738,Onion Masala Dosa
1739,Onion Pakoda
1740,Onion Paratha
1741,Onion Pepper Pizza
1742,Onion Podi Dosa
1743,Onion Quesadilla
1744,Onion Ragi Dosa
1745,Onion Rava Dosa
1746,Onion Samosa
1747,Onion Set Dosa
1748,Onion Uttapam
1749,Onion Wheat Dosa
1750,Open Chicken Sandwich
1751,Open Dosa
1752,Open Masala Dosa
1753,Open Veg Sandwich
1754,Option
1755,Orange
1756,Orange Juice
1757,Orange Mojito
1758,Orange Tea Cake
1759,Oreo
1760,Oreo Thick Shake
1761,Oreo Milk Shake
1762,Oreo Shake
1763,Oreo Waffle
1764,Oriental Chicken
1765,Oriental Paneer
1766,Oriental Soup
1767,Ortolana Pizza
1768,Oyster Chicken
1769,Oyster Chilli Chicken
1770,PB Lassi
1771,Paan Lassi
1772,Pabda Macher Thali
1773,Paddu
1774,Pain Au Chocolate
1775,Pakkavada
1776,Pakoda
1777,Palak
1778,Palak Aloo Paratha
1779,Palak Bajji
1780,Palak Chicken
1781,Palak Chole
1782,Palak Dosa
1783,Palak Paneer
1784,Palak Paneer Biryani
1785,Palak Paneer Dosa
1786,Palak Paneer Rice Bowl
1787,Palak Puri
1788,Palak Rice
1789,Palak Set Dosa
1790,Palak Vada
1791,Palamuri Chicken Biryani
1792,Pancakes
1793,Panakkam
1794,Paneer
1795,Paneer 555
1796,Paneer 555 Biryani
1797,Paneer 65
1798,Paneer 65 Biryani
1799,Paneer Achari Tikka
1800,Paneer Achari Tikka Biryani
1801,Paneer Amritsari
1802,Paneer Appe
1803,Paneer Bhaji
1804,Paneer Bhurji
1805,Paneer Biryani
1806,Paneer Bread Omelette
1807,Paneer Bread Pakoda
1808,Paneer Bun
1809,Paneer Burger
1810,Paneer Buritos
1811,Paneer Butter Masala
1812,Paneer Butter Masala Sandwich
1813,Paneer Cashew Biryani
1814,Paneer Cheese Sandwich
1815,Paneer Corn Masala
1816,Paneer Crackers
1817,Paneer Curry
1818,Paneer Curry Paratha
1819,Paneer Dosa
1820,Paneer Dry
1821,Paneer Dum Biryani
1822,Paneer Fried Rice
1823,Paneer Ghee Roast
1824,Paneer Gravy
1825,Paneer Hot Dog
1826,Paneer Jhalfrezi
1827,Paneer Kulcha
1828,Paneer Kulcha Sandwich
1829,Paneer Kofta
1830,Paneer Lababdar
1831,Paneer Maggi
1832,Paneer Majestic
1833,Paneer Majestic Biryani
1834,Paneer Makhani
1835,Paneer Makhani Wrap
1836,Paneer Malai Tikka
1837,Paneer Malai Tikka Biryani
1838,Paneer Manchurian
1839,Paneer Manchurian Biryani
1840,Paneer Masala
1841,Paneer Masala Dosa
1842,Paneer Momo
1843,Paneer Onion Dosa
1844,Paneer Pakoda
1845,Paneer Pakoda Biryani
1846,Paneer Paratha
1847,Paneer Pasta
1848,Paneer Patties
1849,Paneer Pepper Dry
1850,Paneer Pizza
1851,Paneer Popcorn
1852,Paneer Puff
1853,Paneer Pulao
1854,Paneer Pyaz Paratha
1855,Paneer Rice Bowl
1856,Paneer Roasted Pulao
1857,Paneer Roll
1858,Paneer Salad
1859,Paneer Sandwich
1860,Paneer Satay
1861,Paneer Schezwan Fried Rice
1862,Paneer Shaslik
1863,Paneer Shawarma
1864,Paneer Stuffed Cheela
1865,Paneer Toast
1866,Paneer Tikka
1867,Paneer Tikka Biryani
1868,Paneer Tikka Cheese Sandwich
1869,Paneer Tikka Croissant
1870,Paneer Tikka Masala
1871,Paneer Tikka Mini Roll
1872,Paneer Tikka Momo
1873,Paneer Tikka Puff
1874,Paneer Tikka Sandwich
1875,Paneer Veg Mix
1876,Paneer Wrap
1877,Panipuri
1878,Paniyaram
1879,Papad
1880,Papad Poriyal
1881,Papaya
1882,Papaya Juice
1883,Papaya Milkshake
1884,Papdi Chaat
1885,Papdi Sandwich
1886,Papdi Sandwich Cheese
1887,Paper Dosa
1888,Paper Roast Dosa
1889,Paper Masala Dosa
1890,Parappu Adai
1891,Paratha
1892,Paratha Roll
1893,Paratha Bhaji
1894,Parippu Payasam
1895,Parippu Pradhaman
1896,Parippu Vada
1897,Parotta
1898,Parsley
1899,Paruppu Podi
1900,Passion Fruit Mojito
1901,Pasta
1902,Pasta Salad
1903,Pastry
1904,Pathiri
1905,Patishapta
1906,Patti Samosa
1907,Paturi Thali
1908,Pav
1909,Pav Bhaji
1910,Payasam
1911,Pazham Nirachathu
1912,Pazham Pori
1913,Pazham Puzhungiyathu
1914,Peach Ice Tea
1915,Peanut Brownie
1916,Peanut Butter Grilled Sandwich
1917,Peanut Butter Milk Shake
1918,Peanut Chat
1919,Peanut Masala
1920,Peanut Rice
1921,Peanuts
1922,Peas Pulao
1923,Peas Samosa
1924,Peethiwali Desi Ghee Aloo Tikki
1925,Penne Alfredo Chicken
1926,Penne Alfredo Veg
1927,Pepper Chicken
1928,Pepper Chicken Biryani
1929,Pepper Chicken Curry
1930,Pepper Chicken Shawarma Plate
1931,Pepper Egg Masala
1932,Pepper Salad
1933,Pepperoni Pizza
1934,Peri Peri French Fries
1935,Peri Peri Paneer
1936,Peri Peri Tacos
1937,Peri Peri Potato Salad
1938,Pesarattu
1939,Pesarattu Dosa
1940,Philly Steak Chicken Sandwich
1941,Phirni
1942,Phulka
1943,Pickle
1944,Pineapple
1945,Pineapple Dosa
1946,Pineapple Ice-Cream Shake
1947,Pineapple Juice
1948,Pineapple Lassi
1949,Pineapple Pastry
1950,Pineapple Salad
1951,Pineapple Shake
1952,Pineapple Sheera
1953,Pineapple Upside-Down Cake
1954,Pink Perch Fish Fry
1955,Pista Badam Smoothie
1956,Pista Kulfi
1957,Pista Milkshake
1958,Pista Pastry
1959,Pitta Bread
1960,Pizza
1961,Pizza Appe
1962,Plain Biryani
1963,Plain Bun
1964,Plain Croissant
1965,Plain Dosa
1966,Plain Fruit Sandwich
1967,Plain Naan
1968,Plain Omelette
1969,Plain Paratha
1970,Plain Pesarettu
1971,Plain Rice
1972,Plain Roti
1973,Plum Cake
1974,Plum Cake (Eggless)
1975,Podi Dosa
1976,Podi Idli
1977,Podi Kal Dosa
1978,Podi Masala
1979,Podi Masala Dosa
1980,Podi Onion Rava
1981,Podi Onion Uttapam
1982,Podi Uttapam
1983,Poha
1984,Poha Avalakki Bath
1985,Pomegranate
1986,Pomegranate Juice
1987,Pomegranate Milkshake
1988,Pomfret Fish Fry
1989,Pomfret Macher Thali
1990,Pomodoro Basil Sauce
1991,Pomodoro Basilico Sauce Pasta
1992,Pomodoro Pasta
1993,Pongal
1994,Poondu Kolambu
1995,Poondu Ulli Masala
1996,Puri
1997,Puri Aloo
1998,Puri Bhaji
1999,Puri Chole
2000,Puri Sabji
2001,Pop Corn
2002,Poriyal
2003,Poriyal Papad
2004,Poriyal Pickle
2005,Porridge
2006,Potato Bajji
2007,Potato Bonda
2008,Potato Cheese Ball
2009,Potato Cheese Shots
2010,Potato Leek Soup
2011,Potato Pakoras
2012,Potato Puff
2013,Potato Soup
2014,Potato Twister
2015,Potato Wedges
2016,Potli Samosa
2017,Prawn Biryani
2018,Prawn Chilli Garlic Noodles
2019,Prawn Fried Rice
2020,Prawn Fry
2021,Prawn Hakka Noodles
2022,Prawn Masala Dosa
2023,Prawn Podimas
2024,Prawn Schezwan Fried Rice
2025,Prawn Schezwan Noodles
2026,Prawn Singapore Noodles
2027,Prawn Thokku
2028,Prawn Thokku Meals
2029,Prawns Curry
2030,Prawns Tandoori
2031,Protein Shake
2032,Pudding Cake
2033,Pudina Rice
2034,Pulao
2035,Puliyogare
2036,Pull Apart Bread
2037,Punjabi Food Festival
2038,Punjabi Samosa
2039,Puran Poli
2040,Puttu
2041,Qubani Ka Meetha
2042,Quiche
2043,Raagi Aadai
2044,Raagi Koozhu
2045,Raagi Puttu
2046,Raagi Semiya
2047,Rabdi
2048,Rabri Falooda
2049,Radhaballavi
2050,Ragda Patties
2051,Ragi
2052,Ragi Dosa
2053,Ragi Ganji
2054,Ragi Idiyappam
2055,Ragi Idli
2056,Ragi Masala Dosa
2057,Ragi Mudde
2058,Ragi Porridge
2059,Ragi Roti
2060,Ragi Set Dosa
2061,Rainbow Velvet Waffles
2062,Raita
2063,Raj Bhog
2064,Raj Kachori
2065,Raj Kachori Chaat
2066,Rajma
2067,Rajma Chawal
2068,Rajma Masala
2069,Rasam
2070,Rasam Bonda
2071,Rasam Rice
2072,Rasgulla
2073,Rasmalai
2074,Rasmalai (Eggless)
2075,Raspberry Lassi
2076,Ratatouille
2077,Rava Dosa
2078,Rava Idli
2079,Rava Kesari
2080,Rava Kitchadi
2081,Rava Masala Dosa
2082,Rava Laddu
2083,Rava Vada
2084,Raw Mango Seer Curry
2085,Rawthar Chicken Biryani
2086,Red Rice
2087,Red Velvet Cake
2088,Red Velvet Cream Cheese
2089,Red Velvet Cupcake
2090,Red Velvet Waffles
2091,Regular Rice Bowl
2092,Reshmi Kebab
2093,Ribbon Fish Fry
2094,Ribbon Pakoda
2095,Rice
2096,Rice Bath
2097,Rice Bowl
2098,Rice Kheer
2099,Ridge Gourd Bajji
2100,Roasted Chicken
2101,Romali Roti
2102,Rooh Afza Shake
2103,Roose Falooda
2104,Rose Lassi
2105,Rose Milk
2106,Rose Milkshake
2107,Roti
2108,Royal Falooda
2109,Russian Medovik Pastry
2110,Saag
2111,Sabudana Chakli Sticks
2112,Sabudana Dosa
2113,Sabudana Kheer
2114,Sabudana Khichdi
2115,Sabudana Upma
2116,Sabudana Vada
2117,Saffron Almond Latte
2118,Saffron Pulao
2119,Sagu
2120,Salan
2121,Salem RR Plain Biryani
2122,Salem Thattu Vadai
2123,Salsa
2124,Salt Fries
2125,Salt Lassi
2126,Salt Pepper Mushroom
2127,Salted Caramel Pie
2128,Samba Rava Kitchadi
2129,Sambar
2130,Sambar Rice
2131,Sambar Sadam
2132,Sambar Vada
2133,Samosa
2134,Samosa Chaat
2135,Samosa Pav
2136,Sandwich
2137,Sanna
2138,Sardine Fish Fry
2139,Sarkarai Pongal
2140,Sarson Ka Saag
2141,Sattu Kachori
2142,Sattu Paratha
2143,Sauce
2144,Savala Vada
2145,Schezwan Chicken
2146,Schezwan Chicken Dry
2147,Schezwan Chicken Momo
2148,Schezwan Chicken Sandwich
2149,Schezwan Fries
2150,Schezwan Fried Rice
2151,Schezwan Mixed Veg Noodles
2152,Schezwan Mixed Veg Rice
2153,Schezwan Mushroom Noodles
2154,Scrambled Egg
2155,Seafood Biriyani
2156,Seasonal Fruit
2157,Seeragasambha Mutton Biriyani
2158,Semiya Bath
2159,Semiya Kheer
2160,Semiya Khichdi
2161,Semiya Upma
2162,Sesame Chilli Chicken
2163,Set Dosa
2164,Sev Puri
2165,Shahi Paneer
2166,Shahi Tukda
2167,Shakkar Pare
2168,Shanghai Chicken
2169,Shanghai Rice
2170,Shanghai Veg
2171,Shavige Bath
2172,Shawarma
2173,Sheer Khurma
2174,Sheera
2175,Sheermal
2176,Shenga Holige
2177,Shepherds Pie
2178,Shezwan Cheese Dosa
2179,Shezwan Dosa
2180,Shezwan Masala Dosa
2181,Shezwan Paneer Dosa
2182,Shikanji
2183,Shor Bhaja
2184,Shredded Chicken Chilli
2185,Shrikhand
2186,Side Dish
2187,Signature Donuts
2188,Silky Truffle
2189,Singapore Noodles
2190,Sizzler
2191,Sizzling Brownie Volcano
2192,Smiley
2193,Smoked Chicken Sausage Pizza
2194,Smoky Bbq Maggi
2195,Smoothie
2196,Snachos
2197,Snack Box
2198,Snacks
2199,Snicker Waffle
2200,Soda Rasam
2201,Softee
2202,Solkadhi
